0.324911,-1.701309,-0.999991,-0.850645,-1.701308,-0.618023,0.000000,-2.000000,0.000000,255,255,255
-1.701296,-1.051472,0.000000,-0.850645,-1.701308,-0.618023,-1.447215,-0.894439,-1.051451,255,255,255
1.051460,-1.701303,0.000000,0.324911,-1.701309,-0.999991,0.000000,-2.000000,0.000000,255,255,255
0.324911,-1.701309,0.999991,1.051460,-1.701303,0.000000,0.000000,-2.000000,0.000000,255,255,255
-0.850645,-1.701308,0.618023,0.324911,-1.701309,0.999991,0.000000,-2.000000,0.000000,255,255,255
-1.902116,0.000000,-0.618025,-1.701296,-1.051472,0.000000,-1.447215,-0.894439,-1.051451,255,255,255
0.000000,0.000000,-2.000000,-0.525738,-1.051475,-1.618023,0.552776,-0.894440,-1.701298,255,255,255
1.902116,0.000000,-0.618025,1.376379,-1.051472,-0.999994,1.788852,-0.894431,0.000000,255,255,255
1.175571,0.000000,1.618033,1.376379,-1.051472,0.999994,0.552776,-0.894440,1.701298,255,255,255
-1.175571,0.000000,1.618033,-0.525738,-1.051475,1.618023,-1.447215,-0.894439,1.051451,255,255,255
-1.175571,0.000000,-1.618033,-1.902116,0.000000,-0.618025,-1.447215,-0.894439,-1.051451,255,255,255
1.175571,0.000000,-1.618033,0.000000,0.000000,-2.000000,0.552776,-0.894440,-1.701298,255,255,255
1.902116,0.000000,0.618025,1.902116,0.000000,-0.618025,1.788852,-0.894431,0.000000,255,255,255
0.000000,0.000000,2.000000,1.175571,0.000000,1.618033,0.552776,-0.894440,1.701298,255,255,255
-1.902116,0.000000,0.618025,-1.175571,0.000000,1.618033,-1.447215,-0.894439,1.051451,255,255,255
-0.324911,1.701309,-0.999991,-1.376379,1.051472,-0.999994,-0.552776,0.894440,-1.701298,255,255,255
0.850645,1.701308,-0.618023,0.525738,1.051475,-1.618023,1.447215,0.894439,-1.051451,255,255,255
0.850645,1.701308,0.618023,1.701296,1.051472,0.000000,1.447215,0.894439,1.051451,255,255,255
-0.324911,1.701309,0.999991,0.525738,1.051475,1.618023,-0.552776,0.894440,1.701298,255,255,255
-1.051460,1.701303,0.000000,-1.376379,1.051472,0.999994,-1.788852,0.894431,0.000000,255,255,255
0.000000,2.000000,0.000000,-0.324911,1.701309,0.999991,-1.051460,1.701303,0.000000,255,255,255
-0.324911,1.701309,0.999991,-1.376379,1.051472,0.999994,-1.051460,1.701303,0.000000,255,255,255
-0.324911,1.701309,0.999991,-0.552776,0.894440,1.701298,-1.376379,1.051472,0.999994,255,255,255
0.000000,2.000000,0.000000,0.850645,1.701308,0.618023,-0.324911,1.701309,0.999991,255,255,255
0.850645,1.701308,0.618023,0.525738,1.051475,1.618023,-0.324911,1.701309,0.999991,255,255,255
0.850645,1.701308,0.618023,1.447215,0.894439,1.051451,0.525738,1.051475,1.618023,255,255,255
0.000000,2.000000,0.000000,0.850645,1.701308,-0.618023,0.850645,1.701308,0.618023,255,255,255
0.850645,1.701308,-0.618023,1.701296,1.051472,0.000000,0.850645,1.701308,0.618023,255,255,255
0.850645,1.701308,-0.618023,1.447215,0.894439,-1.051451,1.701296,1.051472,0.000000,255,255,255
0.000000,2.000000,0.000000,-0.324911,1.701309,-0.999991,0.850645,1.701308,-0.618023,255,255,255
-0.324911,1.701309,-0.999991,0.525738,1.051475,-1.618023,0.850645,1.701308,-0.618023,255,255,255
-0.324911,1.701309,-0.999991,-0.552776,0.894440,-1.701298,0.525738,1.051475,-1.618023,255,255,255
0.000000,2.000000,0.000000,-1.051460,1.701303,0.000000,-0.324911,1.701309,-0.999991,255,255,255
-1.051460,1.701303,0.000000,-1.376379,1.051472,-0.999994,-0.324911,1.701309,-0.999991,255,255,255
-1.051460,1.701303,0.000000,-1.788852,0.894431,0.000000,-1.376379,1.051472,-0.999994,255,255,255
-1.788852,0.894431,0.000000,-1.376379,1.051472,0.999994,-1.902116,0.000000,0.618025,255,255,255
-1.376379,1.051472,0.999994,-1.175571,0.000000,1.618033,-1.902116,0.000000,0.618025,255,255,255
-1.376379,1.051472,0.999994,-0.552776,0.894440,1.701298,-1.175571,0.000000,1.618033,255,255,255
-0.552776,0.894440,1.701298,0.525738,1.051475,1.618023,0.000000,0.000000,2.000000,255,255,255
0.525738,1.051475,1.618023,1.175571,0.000000,1.618033,0.000000,0.000000,2.000000,255,255,255
0.525738,1.051475,1.618023,1.447215,0.894439,1.051451,1.175571,0.000000,1.618033,255,255,255
1.447215,0.894439,1.051451,1.701296,1.051472,0.000000,1.902116,0.000000,0.618025,255,255,255
