-42.342102,5.160596,-23.592819,-41.717117,7.750917,-20.780441,-43.592037,7.219297,-21.717901,255,255,255
-41.717117,7.750917,-20.780441,-44.217018,9.241996,-21.092922,-43.592037,7.219297,-21.717901,255,255,255
-71.090981,6.918389,-66.091179,-73.278381,7.996269,-68.278580,-72.028442,5.974188,-68.903564,255,255,255
-74.528343,6.804868,-72.028442,-72.340919,4.623488,-72.965897,-72.028442,5.974188,-68.903564,255,255,255
-68.903564,3.463808,-72.965897,-68.591080,4.523389,-68.591080,-72.028442,5.974188,-68.903564,255,255,255
-71.090981,6.918389,-66.091179,-73.590881,7.987109,-67.028641,-73.278381,7.996269,-68.278580,255,255,255
-6.406000,8.828799,-2.968642,-3.906100,9.939019,-3.281122,-4.218580,10.193540,-2.343662,255,255,255
-2.343660,12.701460,-2.656142,-4.843560,6.084661,-0.156241,-4.218580,10.193540,-2.343662,255,255,255
-7.343460,10.057420,-2.343662,-6.093520,9.363459,-5.156042,-6.406000,8.828799,-2.968642,255,255,255
-6.093520,9.363459,-5.156042,-3.906100,9.939019,-3.281122,-6.406000,8.828799,-2.968642,255,255,255
7.655960,1.314801,9.530880,13.905701,1.795742,12.655760,8.905900,0.877183,15.780640,255,255,255
17.343081,2.610563,16.093121,12.343260,1.345923,21.405420,8.905900,0.877183,15.780640,255,255,255
-6.093520,0.700782,13.280740,-11.718301,1.406962,12.968240,-9.530880,1.044402,11.405801,255,255,255
-12.030781,3.174521,6.718480,-7.343460,1.823221,7.030980,-9.530880,1.044402,11.405801,255,255,255
-17.968040,0.566503,15.468140,-13.593220,1.449682,8.905900,-11.718301,1.406962,12.968240,255,255,255
-5.156040,1.385601,8.593420,-6.093520,0.700782,13.280740,-9.530880,1.044402,11.405801,255,255,255
35.154881,7.396305,32.967461,34.842381,8.469306,35.467361,33.592442,8.749445,33.904919,255,255,255
31.717520,11.993446,35.779858,32.029999,11.430706,32.654980,33.592442,8.749445,33.904919,255,255,255
-65.153702,2.476283,16.405600,-62.028816,4.524002,9.530879,-60.778881,2.869342,10.155860,255,255,255
-60.466381,3.129961,9.218379,-57.966480,1.941622,11.405801,-60.778881,2.869342,10.155860,255,255,255
-63.903763,6.527781,6.405999,-60.466381,3.129961,9.218379,-62.028816,4.524002,9.530879,255,255,255
-57.966480,1.941622,11.405801,-65.153702,2.476283,16.405600,-60.778881,2.869342,10.155860,255,255,255
-55.154099,11.735271,-51.716740,-54.841599,12.433493,-48.904343,-55.779079,14.997571,-49.841805,255,255,255
-54.841599,12.433493,-48.904343,-57.341499,16.631474,-47.966885,-55.779079,14.997571,-49.841805,255,255,255
16.093121,15.788599,-14.218204,16.405600,18.414919,-16.405603,17.030581,18.012098,-16.093124,255,255,255
17.968040,18.273939,-16.718103,18.593021,21.878038,-15.468143,17.030581,18.012098,-16.093124,255,255,255
19.530479,22.064796,-17.655563,18.593021,21.878038,-15.468143,17.968040,18.273939,-16.718103,255,255,255
16.405600,18.414919,-16.405603,17.030581,17.594618,-17.030584,17.030581,18.012098,-16.093124,255,255,255
17.343081,18.992317,-17.968044,18.593021,20.779415,-17.655563,17.968040,18.273939,-16.718103,255,255,255
20.155460,25.721397,-15.780643,18.905521,20.914297,-14.843184,18.593021,21.878038,-15.468143,255,255,255
16.405600,5.008032,73.278381,16.405600,6.930011,68.278580,19.530479,6.872031,70.153519,255,255,255
16.405600,6.930011,68.278580,20.780439,5.459071,66.091179,19.530479,6.872031,70.153519,255,255,255
-67.341118,15.830710,62.966274,-65.466202,19.049089,64.216240,-66.403664,17.698992,64.841217,255,255,255
-67.028641,19.922493,67.028641,-67.653595,18.986233,65.778679,-66.403664,17.698992,64.841217,255,255,255
-64.528740,13.321570,62.341312,-64.216240,17.682510,65.153702,-65.466202,19.049089,64.216240,255,255,255
-68.278580,18.541889,63.278774,-67.341118,15.830710,62.966274,-66.403664,17.698992,64.841217,255,255,255
-65.778679,17.654449,62.341312,-64.528740,13.321570,62.341312,-65.466202,19.049089,64.216240,255,255,255
-61.091362,12.651411,62.966274,-62.028816,15.018351,65.466202,-64.216240,17.682510,65.153702,255,255,255
38.904739,5.250325,30.467560,35.154881,7.396305,32.967461,35.467361,7.717345,30.467558,255,255,255
33.279961,10.330864,30.155077,34.529900,10.136765,28.592638,35.467361,7.717345,30.467558,255,255,255
12.655760,24.728355,-19.842983,12.655760,22.685535,-18.905525,12.030781,18.377075,-18.905525,255,255,255
12.968240,17.966316,-18.280544,11.405801,16.412376,-18.280542,12.030781,18.377075,-18.905525,255,255,255
14.530680,18.734735,-17.968044,12.655760,15.385757,-16.405602,12.968240,17.966316,-18.280544,255,255,255
12.030781,18.377075,-18.905525,12.655760,22.685535,-18.905525,12.968240,17.966316,-18.280544,255,255,255
12.655760,15.385757,-16.405602,11.405801,16.412376,-18.280542,12.968240,17.966316,-18.280544,255,255,255
12.343260,24.668556,-20.155464,12.655760,24.728355,-19.842983,12.030781,18.377075,-18.905525,255,255,255
60.466381,10.145909,-68.591080,58.278980,10.758088,-68.903564,59.216442,8.501028,-70.153519,255,255,255
56.716541,9.945108,-71.090981,59.216442,7.038008,-72.653419,59.216442,8.501028,-70.153519,255,255,255
20.155460,6.730414,-39.217220,21.092920,8.413754,-37.342300,20.467960,6.322693,-36.717319,255,255,255
23.280338,7.782654,-35.779861,21.405420,5.674515,-33.279961,20.467960,6.322693,-36.717319,255,255,255
18.905521,5.764234,-39.217220,20.155460,6.730414,-39.217220,20.467960,6.322693,-36.717319,255,255,255
22.655361,9.045453,-38.279758,23.280338,7.782654,-35.779861,21.092920,8.413754,-37.342300,255,255,255
-16.093121,15.372951,62.653797,-18.593021,12.312671,62.966274,-17.030581,13.816570,60.778877,255,255,255
-18.593021,12.312671,62.966274,-18.593021,12.164350,59.841415,-17.030581,13.816570,60.778877,255,255,255
68.903564,9.040567,-73.903358,67.028641,8.554729,-72.028442,66.716141,8.482108,-75.465797,255,255,255
63.591263,6.982468,-72.028442,65.466202,6.336107,-76.090782,66.716141,8.482108,-75.465797,255,255,255
11.718301,5.040372,72.340919,10.468340,4.138272,77.028244,9.218380,7.417672,75.153320,255,255,255
8.280920,9.280473,75.465797,8.280920,6.615072,73.903358,9.218380,7.417672,75.153320,255,255,255
42.967079,7.984689,52.341698,40.779663,12.272389,54.841595,39.842201,9.461128,52.966682,255,255,255
40.779663,12.272389,54.841595,38.592239,11.705989,53.279182,39.842201,9.461128,52.966682,255,255,255
-79.528137,16.494152,-49.216824,-78.590683,15.278332,-52.654202,-78.590683,15.604871,-50.466785,255,255,255
-78.590683,15.278332,-52.654202,-77.028244,17.339493,-50.466785,-78.590683,15.604871,-50.466785,255,255,255
-39.217220,9.993337,-14.843182,-42.029602,13.994178,-12.343262,-41.717117,10.386397,-15.155662,255,255,255
-45.779461,9.309137,-17.968042,-41.717117,7.994437,-18.280542,-41.717117,10.386397,-15.155662,255,255,255
41.404640,13.817182,7.655957,43.279564,13.113441,7.968438,42.654579,10.520681,9.218378,255,255,255
45.154480,6.359322,9.843359,42.654579,7.778382,11.718300,42.654579,10.520681,9.218378,255,255,255
43.904537,11.718181,7.343458,45.154480,6.359322,9.843359,43.279564,13.113441,7.968438,255,255,255
40.779663,11.514942,11.093318,41.092140,14.035683,8.905898,42.654579,10.520681,9.218378,255,255,255
-77.653221,11.314133,-45.154480,-74.215858,11.482574,-43.279564,-78.903160,9.183393,-42.029602,255,255,255
-73.903358,10.220373,-38.279758,-79.840637,8.479673,-39.842201,-78.903160,9.183393,-42.029602,255,255,255
-1.406200,4.593589,56.091560,2.968640,4.825529,54.216644,1.718680,4.506929,56.404041,255,255,255
3.906100,4.851170,59.528919,0.156240,6.091990,59.841419,1.718680,4.506929,56.404041,255,255,255
-59.528919,13.122598,-17.030582,-62.653801,11.849397,-17.343082,-61.091362,11.665696,-18.593023,255,255,255
-62.653801,11.849397,-17.343082,-63.278778,10.545097,-20.155462,-61.091362,11.665696,-18.593023,255,255,255
-18.280540,1.597386,34.842381,-18.905521,3.925267,40.467182,-20.467960,2.636806,40.154682,255,255,255
-18.905521,3.925267,40.467182,-20.155460,4.284747,44.217018,-20.467960,2.636806,40.154682,255,255,255
-18.280540,1.597386,34.842381,-16.718100,3.454687,39.842201,-18.905521,3.925267,40.467182,255,255,255
-17.030581,5.504227,43.592037,-20.155460,4.284747,44.217018,-18.905521,3.925267,40.467182,255,255,255
79.528137,12.050824,25.780237,79.215660,8.433905,30.155077,77.028244,9.475764,27.655159,255,255,255
77.028244,8.752504,30.467558,75.465797,7.164384,27.030199,77.028244,9.475764,27.655159,255,255,255
-22.655361,14.562410,56.716537,-22.655361,15.489529,55.466576,-21.092920,12.119189,56.404037,255,255,255
-22.967861,12.523849,54.216640,-21.717899,9.918268,52.341698,-21.092920,12.119189,56.404037,255,255,255
-73.278381,15.647599,-3.281123,-71.715958,16.973280,-2.968643,-72.028442,12.550699,-1.406202,255,255,255
-69.216042,11.165200,-0.156242,-72.028442,9.946340,0.468738,-72.028442,12.550699,-1.406202,255,255,255
-32.654980,0.408424,26.717701,-40.154682,0.489005,30.780039,-40.467182,0.292464,24.530300,255,255,255
-46.091961,0.575665,32.342480,-49.841801,0.393784,24.530300,-40.467182,0.292464,24.530300,255,255,255
3.906100,5.487729,-68.903564,4.218580,5.840509,-67.028641,2.031180,3.637149,-66.403664,255,255,255
4.843560,3.941109,-66.091179,1.406200,3.736029,-65.466202,2.031180,3.637149,-66.403664,255,255,255
2.031180,3.637149,-66.403664,1.406200,3.736029,-65.466202,-0.156240,2.641069,-65.778679,255,255,255
0.468740,2.264489,-63.903763,-4.218580,2.169889,-66.403664,-0.156240,2.641069,-65.778679,255,255,255
-0.156240,2.641069,-65.778679,1.406200,3.736029,-65.466202,0.468740,2.264489,-63.903763,255,255,255
4.843560,2.782670,-63.591263,2.343660,1.220171,-55.779079,0.468740,2.264489,-63.903763,255,255,255
-3.906100,3.189168,-69.528542,0.781220,3.949649,-69.216042,-0.156240,2.641069,-65.778679,255,255,255
4.843560,3.941109,-66.091179,4.843560,2.782670,-63.591263,1.406200,3.736029,-65.466202,255,255,255
-76.403259,9.301188,-73.590881,-78.590683,10.324747,-73.903358,-78.590683,11.596707,-74.215858,255,255,255
-78.903160,11.970248,-74.215858,-78.903160,6.604668,-75.465797,-78.590683,11.596707,-74.215858,255,255,255
-22.967861,14.039350,61.403858,-26.405220,13.718309,60.466377,-25.780239,17.374910,58.591457,255,255,255
-26.405220,13.718309,60.466377,-26.717701,17.066669,58.278976,-25.780239,17.374910,58.591457,255,255,255
-22.655361,14.562410,56.716537,-21.717899,15.050089,58.278976,-23.592819,15.753809,57.966476,255,255,255
-21.717899,15.050089,58.278976,-22.967861,14.039350,61.403858,-23.592819,15.753809,57.966476,255,255,255
17.968040,5.174648,48.591862,15.468140,5.347367,46.404438,17.343081,5.401688,45.779461,255,255,255
18.280540,5.947347,42.029602,21.717899,7.566607,44.217018,17.343081,5.401688,45.779461,255,255,255
15.155660,5.759367,40.154682,18.280540,5.947347,42.029602,15.468140,4.885347,42.654579,255,255,255
17.343081,5.401688,45.779461,15.468140,5.347367,46.404438,15.468140,4.885347,42.654579,255,255,255
15.468140,4.885347,42.654579,15.468140,5.347367,46.404438,11.718301,3.733007,47.029419,255,255,255
17.968040,5.174648,48.591862,12.030781,3.998509,55.466579,11.718301,3.733007,47.029419,255,255,255
5.781020,2.985328,47.966881,11.093320,3.336887,42.029602,11.718301,3.733007,47.029419,255,255,255
21.717899,7.566607,44.217018,17.968040,5.174648,48.591862,17.343081,5.401688,45.779461,255,255,255
-0.156240,0.479214,-39.842201,-7.343460,0.712375,-33.904919,-7.655960,0.360194,-39.217220,255,255,255
-20.467960,0.496913,-42.342102,-8.593420,0.477992,-50.779263,-7.655960,0.360194,-39.217220,255,255,255
-2.031180,2.564776,-26.405220,-7.343460,3.554776,-22.655361,-7.030980,1.775595,-27.655161,255,255,255
-15.780640,0.896095,-31.405020,-7.343460,0.712375,-33.904919,-7.030980,1.775595,-27.655161,255,255,255
-0.156240,0.479214,-39.842201,0.468740,1.364835,-31.092539,-7.343460,0.712375,-33.904919,255,255,255
-15.780640,0.896095,-31.405020,-15.155660,0.516454,-36.092342,-7.343460,0.712375,-33.904919,255,255,255
28.280140,19.276741,-3.906103,27.655161,19.381720,-5.156044,28.592640,20.960678,-5.781024,255,255,255
27.655161,27.377279,-7.030984,28.280140,24.053938,-7.343463,28.592640,20.960678,-5.781024,255,255,255
59.841419,14.639909,-67.653595,58.278980,12.750270,-66.716141,57.966480,15.252089,-67.966095,255,255,255
58.278980,12.750270,-66.716141,57.029018,17.440788,-67.966095,57.966480,15.252089,-67.966095,255,255,255
-76.715759,12.365149,-67.341118,-74.840820,9.166908,-67.966095,-75.153320,9.173630,-66.716141,255,255,255
-73.590881,7.987109,-67.028641,-74.528343,10.196569,-64.841217,-75.153320,9.173630,-66.716141,255,255,255
-77.340744,10.533489,-65.466202,-74.528343,10.196569,-64.841217,-75.153320,9.649710,-63.591263,255,255,255
-72.965897,10.417510,-58.591461,-76.715759,12.352930,-60.153904,-75.153320,9.649710,-63.591263,255,255,255
-71.090981,6.918389,-66.091179,-70.778481,7.550710,-62.966278,-74.528343,10.196569,-64.841217,255,255,255
-76.715759,12.352930,-60.153904,-77.340744,10.533489,-65.466202,-75.153320,9.649710,-63.591263,255,255,255
26.405220,13.947186,28.280138,26.092739,12.785084,24.842777,27.655161,17.446924,25.780237,255,255,255
28.905121,26.212124,24.842775,28.592640,23.253765,26.092735,27.655161,17.446924,25.780237,255,255,255
30.155079,31.552063,25.467754,29.217621,24.425644,27.030197,28.592640,23.253765,26.092735,255,255,255
29.217621,24.425644,27.030197,26.405220,13.947186,28.280138,28.592640,23.253765,26.092735,255,255,255
-66.716141,16.926899,-14.843183,-65.153702,13.386257,-15.780642,-64.216240,18.429579,-13.905704,255,255,255
-62.028816,14.967677,-14.843183,-63.591263,18.576658,-12.968243,-64.216240,18.429579,-13.905704,255,255,255
-65.153702,13.386257,-15.780642,-62.028816,14.967677,-14.843183,-64.216240,18.429579,-13.905704,255,255,255
-60.153900,17.860718,-11.718304,-62.966278,20.025019,-11.093323,-63.591263,18.576658,-12.968243,255,255,255
32.029999,11.583899,-9.218382,35.154881,8.746398,-8.905901,32.654980,11.511279,-7.030982,255,255,255
33.592442,11.193899,-3.593602,31.092539,16.179821,-5.468543,32.654980,11.511279,-7.030982,255,255,255
